"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"13 Feb 2023","mm","3","84.71","3","84.71","3","84.71","0","0.00"
"13 Feb 2023","zg88","3","275.48","2","263.23","2","263.23","0","0.00"
"13 Feb 2023","vv","3","123.69","3","123.69","3","123.69","0","0.00"
"13 Feb 2023","cfa2","2","80.37","2","80.37","2","80.37","0","0.00"
"13 Feb 2023","zag12","2","90.55","2","90.55","2","90.55","0","0.00"
"13 Feb 2023","bb","1","351.97","1","351.97","1","351.97","0","0.00"
"13 Feb 2023","nn","1","21.90","1","21.90","1","21.90","0","0.00"
"12 Feb 2023","zag12","5","301.95","5","301.95","5","301.95","0","0.00"
"12 Feb 2023","vv","4","412.76","4","412.76","4","412.76","0","0.00"
"12 Feb 2023","nlkc","1","92.85","1","92.85","1","92.85","0","0.00"
"12 Feb 2023","6uc","1","84.93","1","84.93","1","84.93","0","0.00"
"12 Feb 2023","ge0","1","93.70","1","93.70","1","93.70","0","0.00"
"12 Feb 2023","mm","1","62.14","1","62.14","1","62.14","0","0.00"
"12 Feb 2023","zg85","1","65.22","1","65.22","1","65.22","0","0.00"
"12 Feb 2023","zg88","1","16.47","1","16.47","1","16.47","0","0.00"
"11 Feb 2023","vv","5","364.22","5","364.22","5","364.22","0","0.00"
"11 Feb 2023","nn","3","434.52","3","434.52","3","434.52","0","0.00"
"11 Feb 2023","mm","2","60.02","2","60.02","2","60.02","0","0.00"
"11 Feb 2023","ge0","2","86.49","2","86.49","2","86.49","0","0.00"
"11 Feb 2023","zag12","1","8.66","1","8.66","1","8.66","0","0.00"
"11 Feb 2023","zg85","1","137.72","1","137.72","1","137.72","0","0.00"
"10 Feb 2023","zag12","7","1079.54","7","1079.54","7","1079.54","0","0.00"
"10 Feb 2023","ge0","3","118.79","3","118.79","3","118.79","0","0.00"
"10 Feb 2023","zg88","2","123.92","2","123.92","2","123.92","0","0.00"
"10 Feb 2023","bb","2","75.07","2","75.07","2","75.07","0","0.00"
"10 Feb 2023","vv","2","271.14","2","271.14","2","271.14","0","0.00"
"10 Feb 2023","nn","1","68.40","1","68.40","1","68.40","0","0.00"
"10 Feb 2023","dd","1","63.16","1","63.16","1","63.16","0","0.00"
"10 Feb 2023","dd99","1","54.54","1","54.54","1","54.54","0","0.00"
"10 Feb 2023","mm","1","24.30","1","24.30","1","24.30","0","0.00"
"09 Feb 2023","zg88","5","781.48","5","781.48","5","781.48","0","0.00"
"09 Feb 2023","zag12","5","448.55","5","448.55","5","448.55","0","0.00"
"09 Feb 2023","mm","4","330.15","4","330.15","4","330.15","0","0.00"
"09 Feb 2023","bb","3","148.93","3","148.93","3","148.93","0","0.00"
"09 Feb 2023","nn","2","70.36","2","70.36","2","70.36","0","0.00"
"09 Feb 2023","dd66","1","59.20","1","59.20","1","59.20","0","0.00"
"09 Feb 2023","dd88","1","166.35","1","166.35","1","166.35","0","0.00"
"08 Feb 2023","vv","5","307.06","5","307.06","5","307.06","0","0.00"
"08 Feb 2023","zag12","4","150.28","4","150.28","4","150.28","0","0.00"
"08 Feb 2023","nn","3","133.79","3","133.79","3","133.79","0","0.00"
"08 Feb 2023","nlkc","1","34.45","1","34.45","1","34.45","0","0.00"
"08 Feb 2023","dd","1","23.10","1","23.10","1","23.10","0","0.00"
"08 Feb 2023","zg40","1","60.98","1","60.98","1","60.98","0","0.00"
"08 Feb 2023","zg85","1","55.70","1","55.70","1","55.70","0","0.00"
"08 Feb 2023","zg88","1","236.79","1","236.79","1","236.79","0","0.00"
"08 Feb 2023","bb","1","184.43","1","184.43","1","184.43","0","0.00"
"08 Feb 2023","ge0","1","45.68","1","45.68","1","45.68","0","0.00"
"07 Feb 2023","vv","7","698.76","7","698.76","7","698.76","0","0.00"
"07 Feb 2023","zag12","6","193.53","6","193.53","6","193.53","0","0.00"
"07 Feb 2023","bb","5","175.06","5","175.06","5","175.06","0","0.00"
"07 Feb 2023","nn","4","422.92","4","422.92","4","422.92","0","0.00"
"07 Feb 2023","zg88","3","329.46","3","329.46","3","329.46","0","0.00"
"07 Feb 2023","dzg4","1","41.49","1","41.49","1","41.49","0","0.00"
"07 Feb 2023","b252","1","219.76","1","219.76","1","219.76","0","0.00"
"07 Feb 2023","ge0","1","207.24","1","207.24","1","207.24","0","0.00"
"07 Feb 2023","mm","1","56.90","1","56.90","1","56.90","0","0.00"
"07 Feb 2023","zg85","1","243.43","1","243.43","1","243.43","0","0.00"
"06 Feb 2023","vv","6","1182.10","6","1182.10","6","1182.10","0","0.00"
"06 Feb 2023","b252","5","329.08","5","329.08","5","329.08","0","0.00"
"06 Feb 2023","bb","4","869.13","4","869.13","4","869.13","0","0.00"
"06 Feb 2023","zg88","3","181.52","3","181.52","3","181.52","0","0.00"
"06 Feb 2023","zag12","3","132.10","3","132.10","3","132.10","0","0.00"
"06 Feb 2023","ge0","2","95.52","2","95.52","2","95.52","0","0.00"
"06 Feb 2023","dzg4","2","155.38","2","155.38","2","155.38","0","0.00"
"06 Feb 2023","zg40","2","86.19","2","86.19","2","86.19","0","0.00"
"06 Feb 2023","nn","1","85.46","1","85.46","1","85.46","0","0.00"
"06 Feb 2023","rdq","1","39.02","1","39.02","1","39.02","0","0.00"
"06 Feb 2023","mm","1","56.88","1","56.88","1","56.88","0","0.00"
"05 Feb 2023","zg88","5","563.27","5","563.27","5","563.27","0","0.00"
"05 Feb 2023","nn","4","590.58","4","590.58","4","590.58","0","0.00"
"05 Feb 2023","vv","3","354.57","2","150.80","2","150.80","0","0.00"
"05 Feb 2023","b252","2","228.38","2","228.38","2","228.38","0","0.00"
"05 Feb 2023","bb","2","81.38","2","81.38","2","81.38","0","0.00"
"05 Feb 2023","iti","1","210.54","1","210.54","1","210.54","0","0.00"
"05 Feb 2023","zg85","1","33.50","1","33.50","1","33.50","0","0.00"
"05 Feb 2023","dd5","1","338.15","1","338.15","1","338.15","0","0.00"
"05 Feb 2023","ge0","1","233.22","1","233.22","1","233.22","0","0.00"
"05 Feb 2023","dd66","1","131.09","1","131.09","1","131.09","0","0.00"
"05 Feb 2023","zb","1","60.24","1","60.24","1","60.24","0","0.00"
"05 Feb 2023","zg40","1","53.01","1","53.01","1","53.01","0","0.00"
"04 Feb 2023","vv","7","360.71","7","360.71","7","360.71","0","0.00"
"04 Feb 2023","bb","6","486.27","6","486.27","6","486.27","0","0.00"
"04 Feb 2023","zag12","3","234.82","3","234.82","3","234.82","0","0.00"
"04 Feb 2023","b252","2","131.56","2","131.56","2","131.56","0","0.00"
"04 Feb 2023","dd","2","57.97","2","57.97","2","57.97","0","0.00"
"04 Feb 2023","nn","2","216.99","2","216.99","2","216.99","0","0.00"
"04 Feb 2023","dzg4","1","28.48","1","28.48","1","28.48","0","0.00"
"04 Feb 2023","dd88","1","38.83","1","38.83","1","38.83","0","0.00"
"04 Feb 2023","nlkc","1","68.97","1","68.97","1","68.97","0","0.00"
"04 Feb 2023","zg85","1","30.18","1","30.18","1","30.18","0","0.00"
"04 Feb 2023","zz","1","115.95","1","115.95","1","115.95","0","0.00"
"03 Feb 2023","vv","5","309.27","5","309.27","5","309.27","0","0.00"
"03 Feb 2023","zg88","4","261.07","4","261.07","4","261.07","0","0.00"
"03 Feb 2023","bb","2","101.55","2","101.55","2","101.55","0","0.00"
"03 Feb 2023","zg40","2","130.84","2","130.84","2","130.84","0","0.00"
"03 Feb 2023","nn","1","54.78","1","54.78","1","54.78","0","0.00"
"03 Feb 2023","mm","1","116.53","1","116.53","1","116.53","0","0.00"
"03 Feb 2023","dzg4","1","30.71","1","30.71","1","30.71","0","0.00"
"03 Feb 2023","l7qz","1","349.56","1","349.56","1","349.56","0","0.00"
"03 Feb 2023","b252","1","248.62","1","248.62","1","248.62","0","0.00"
"02 Feb 2023","b252","4","323.85","4","323.85","4","323.85","0","0.00"
"02 Feb 2023","zg88","2","210.10","2","210.10","2","210.10","0","0.00"
"02 Feb 2023","dzg4","2","267.65","2","267.65","2","267.65","0","0.00"
"02 Feb 2023","vv","2","18.44","2","18.44","2","18.44","0","0.00"
"02 Feb 2023","dd1","1","66.54","1","66.54","1","66.54","0","0.00"
"02 Feb 2023","ge0","1","56.98","1","56.98","1","56.98","0","0.00"
"02 Feb 2023","nlkc","1","114.74","1","114.74","1","114.74","0","0.00"
"02 Feb 2023","zb","1","259.00","1","259.00","1","259.00","0","0.00"
"02 Feb 2023","dd99","1","118.65","1","118.65","1","118.65","0","0.00"
"01 Feb 2023","nn","2","273.51","2","273.51","2","273.51","0","0.00"
"01 Feb 2023","vv","2","90.44","2","90.44","2","90.44","0","0.00"
"01 Feb 2023","bb","1","170.07","1","170.07","1","170.07","0","0.00"
"01 Feb 2023","dd33","1","29.08","1","29.08","1","29.08","0","0.00"
"01 Feb 2023","dd88","1","86.29","1","86.29","1","86.29","0","0.00"
"01 Feb 2023","dzg3","1","195.97","1","195.97","1","195.97","0","0.00"
"01 Feb 2023","ge0","1","98.59","1","98.59","1","98.59","0","0.00"
"01 Feb 2023","zg40","1","153.61","1","153.61","1","153.61","0","0.00"
"01 Feb 2023","zg49","1","30.92","1","30.92","1","30.92","0","0.00"
"31 Jan 2023","vv","6","439.36","6","439.36","6","439.36","0","0.00"
"31 Jan 2023","bb","2","90.17","2","90.17","2","90.17","0","0.00"
"31 Jan 2023","nlkc","2","199.67","2","199.67","2","199.67","0","0.00"
"31 Jan 2023","ge0","1","30.97","1","30.97","1","30.97","0","0.00"
"31 Jan 2023","dd","1","50.68","1","50.68","1","50.68","0","0.00"
"31 Jan 2023","zg40","1","6.59","1","6.59","1","6.59","0","0.00"
"31 Jan 2023","zz","1","103.13","1","103.13","1","103.13","0","0.00"
"31 Jan 2023","dd88","1","19.14","1","19.14","1","19.14","0","0.00"
"30 Jan 2023","zg40","2","181.69","2","181.69","2","181.69","0","0.00"
"30 Jan 2023","ge0","2","204.02","2","204.02","2","204.02","0","0.00"
"30 Jan 2023","dd5","1","76.36","1","76.36","1","76.36","0","0.00"
"30 Jan 2023","dd99","1","52.84","1","52.84","1","52.84","0","0.00"
"30 Jan 2023","dzg4","1","135.94","1","135.94","1","135.94","0","0.00"
"30 Jan 2023","b252","1","113.63","1","113.63","1","113.63","0","0.00"
"30 Jan 2023","zg88","1","77.59","1","77.59","1","77.59","0","0.00"
"30 Jan 2023","vv","1","37.09","1","37.09","1","37.09","0","0.00"
"30 Jan 2023","zag12","1","85.99","1","85.99","1","85.99","0","0.00"
"30 Jan 2023","cfa2","1","59.19","1","59.19","1","59.19","0","0.00"
"29 Jan 2023","vv","2","132.73","2","132.73","2","132.73","0","0.00"
"29 Jan 2023","zag12","2","188.95","2","188.95","2","188.95","0","0.00"
"29 Jan 2023","dd33","1","169.38","1","169.38","1","169.38","0","0.00"
"29 Jan 2023","dd88","1","73.81","1","73.81","1","73.81","0","0.00"
"29 Jan 2023","dzg5","1","28.03","1","28.03","1","28.03","0","0.00"
"29 Jan 2023","iti","1","21.82","1","21.82","1","21.82","0","0.00"
"29 Jan 2023","mm","1","178.27","1","178.27","1","178.27","0","0.00"
"29 Jan 2023","nn","1","61.52","1","61.52","1","61.52","0","0.00"
"29 Jan 2023","b252","1","78.17","1","78.17","1","78.17","0","0.00"
"29 Jan 2023","dd22","1","19.92","1","19.92","1","19.92","0","0.00"
"29 Jan 2023","zg40","1","36.03","1","36.03","1","36.03","0","0.00"
"29 Jan 2023","bb","1","26.03","1","26.03","1","26.03","0","0.00"
"29 Jan 2023","dd2","1","86.94","1","86.94","1","86.94","0","0.00"
"28 Jan 2023","bb","5","341.86","5","341.86","5","341.86","0","0.00"
"28 Jan 2023","zag12","3","149.22","3","149.22","3","149.22","0","0.00"
"28 Jan 2023","vv","3","137.14","3","137.14","3","137.14","0","0.00"
"28 Jan 2023","b252","2","241.14","2","241.14","2","241.14","0","0.00"
"28 Jan 2023","dd","2","180.01","2","180.01","2","180.01","0","0.00"
"28 Jan 2023","dzg4","1","69.80","1","69.80","1","69.80","0","0.00"
"28 Jan 2023","dd88","1","75.46","1","75.46","1","75.46","0","0.00"
"28 Jan 2023","ge0","1","17.24","1","17.24","1","17.24","0","0.00"
"28 Jan 2023","ifw","1","144.26","1","144.26","1","144.26","0","0.00"
"28 Jan 2023","mm","1","71.82","1","71.82","1","71.82","0","0.00"
"28 Jan 2023","zg40","1","90.50","1","90.50","1","90.50","0","0.00"
"28 Jan 2023","zg88","1","31.78","1","31.78","1","31.78","0","0.00"
"27 Jan 2023","vv","4","294.54","4","294.54","4","294.54","0","0.00"
"27 Jan 2023","mm","2","104.20","1","90.50","1","90.50","0","0.00"
"27 Jan 2023","dzg4","2","114.57","2","114.57","2","114.57","0","0.00"
"27 Jan 2023","nn","1","54.88","1","54.88","1","54.88","0","0.00"
"27 Jan 2023","zag12","1","102.59","1","102.59","1","102.59","0","0.00"
"27 Jan 2023","zg40","1","321.76","1","321.76","1","321.76","0","0.00"
"27 Jan 2023","b252","1","125.12","1","125.12","1","125.12","0","0.00"
"27 Jan 2023","zg88","1","84.33","1","84.33","1","84.33","0","0.00"
"27 Jan 2023","bb","1","42.79","1","42.79","1","42.79","0","0.00"
"27 Jan 2023","ge0","1","10.34","1","10.34","1","10.34","0","0.00"
"26 Jan 2023","vv","5","921.50","5","921.50","5","921.50","0","0.00"
"26 Jan 2023","b252","3","205.28","3","205.28","3","205.28","0","0.00"
"26 Jan 2023","bb","2","195.88","2","195.88","2","195.88","0","0.00"
"26 Jan 2023","nn","2","37.37","2","37.37","2","37.37","0","0.00"
"26 Jan 2023","zag12","2","200.44","2","200.44","2","200.44","0","0.00"
"26 Jan 2023","zg88","2","439.17","2","439.17","2","439.17","0","0.00"
"26 Jan 2023","dd22","1","259.46","1","259.46","1","259.46","0","0.00"
"26 Jan 2023","dd99","1","48.40","1","48.40","1","48.40","0","0.00"
"26 Jan 2023","mm","1","14.95","1","14.95","1","14.95","0","0.00"
"25 Jan 2023","bb","5","643.87","5","643.87","5","643.87","0","0.00"
"25 Jan 2023","b252","3","220.06","3","220.06","3","220.06","0","0.00"
"25 Jan 2023","zg88","2","98.79","2","98.79","2","98.79","0","0.00"
"25 Jan 2023","dd33","2","421.33","2","421.33","2","421.33","0","0.00"
"25 Jan 2023","ge0","2","133.56","2","133.56","2","133.56","0","0.00"
"25 Jan 2023","zag12","1","83.74","1","83.74","1","83.74","0","0.00"
"25 Jan 2023","dd88","1","22.56","1","22.56","1","22.56","0","0.00"
"25 Jan 2023","dzg5","1","106.26","1","106.26","1","106.26","0","0.00"
"24 Jan 2023","vv","3","208.93","3","208.93","3","208.93","0","0.00"
"24 Jan 2023","b252","3","453.08","3","453.08","3","453.08","0","0.00"
"24 Jan 2023","bb","3","415.60","3","415.60","3","415.60","0","0.00"
"24 Jan 2023","dd22","1","49.54","1","49.54","1","49.54","0","0.00"
"24 Jan 2023","nn","1","88.10","1","88.10","1","88.10","0","0.00"
"24 Jan 2023","zag12","1","53.46","1","53.46","1","53.46","0","0.00"
"23 Jan 2023","zag12","4","915.97","4","915.97","4","915.97","0","0.00"
"23 Jan 2023","vv","4","612.46","4","612.46","4","612.46","0","0.00"
"23 Jan 2023","b252","2","190.77","2","190.77","2","190.77","0","0.00"
"23 Jan 2023","bb","2","256.41","2","256.41","2","256.41","0","0.00"
"23 Jan 2023","ojf","1","35.80","1","35.80","1","35.80","0","0.00"
"23 Jan 2023","nn","1","66.54","1","66.54","1","66.54","0","0.00"
"23 Jan 2023","dzg4","1","93.23","1","93.23","1","93.23","0","0.00"
"23 Jan 2023","zg40","1","39.49","1","39.49","1","39.49","0","0.00"
"23 Jan 2023","zg88","1","27.91","1","27.91","1","27.91","0","0.00"
"22 Jan 2023","bb","4","554.73","4","554.73","4","554.73","0","0.00"
"22 Jan 2023","zg88","3","527.96","3","527.96","3","527.96","0","0.00"
"22 Jan 2023","zag12","2","89.92","2","89.92","2","89.92","0","0.00"
"22 Jan 2023","mm","1","100.72","1","100.72","1","100.72","0","0.00"
"22 Jan 2023","zg40","1","28.78","1","28.78","1","28.78","0","0.00"
"22 Jan 2023","dd99","1","218.10","1","218.10","1","218.10","0","0.00"
"22 Jan 2023","dzg3","1","19.74","1","19.74","1","19.74","0","0.00"
"22 Jan 2023","dd33","1","208.03","1","208.03","1","208.03","0","0.00"
"21 Jan 2023","zag12","4","471.87","4","471.87","4","471.87","0","0.00"
"21 Jan 2023","vv","3","297.67","3","297.67","3","297.67","0","0.00"
"21 Jan 2023","dd33","2","465.17","2","465.17","2","465.17","0","0.00"
"21 Jan 2023","mm","2","213.84","2","213.84","2","213.84","0","0.00"
"21 Jan 2023","dd88","1","109.64","1","109.64","1","109.64","0","0.00"
"21 Jan 2023","nn","1","117.87","1","117.87","1","117.87","0","0.00"
"21 Jan 2023","zg85","1","192.08","1","192.08","1","192.08","0","0.00"
"21 Jan 2023","zg88","1","68.85","1","68.85","1","68.85","0","0.00"
"20 Jan 2023","vv","5","406.44","5","406.44","5","406.44","0","0.00"
"20 Jan 2023","mm","4","422.12","4","422.12","4","422.12","0","0.00"
"20 Jan 2023","zag12","2","237.01","2","237.01","2","237.01","0","0.00"
"20 Jan 2023","nn","2","78.07","2","78.07","2","78.07","0","0.00"
"20 Jan 2023","zg88","2","182.48","2","182.48","2","182.48","0","0.00"
"20 Jan 2023","bb","1","56.23","1","56.23","1","56.23","0","0.00"
"19 Jan 2023","vv","2","88.88","2","88.88","2","88.88","0","0.00"
"19 Jan 2023","dzg3","2","265.43","2","265.43","2","265.43","0","0.00"
"19 Jan 2023","zg88","2","421.18","2","421.18","2","421.18","0","0.00"
"19 Jan 2023","zg40","1","131.94","1","131.94","1","131.94","0","0.00"
"19 Jan 2023","zg85","1","56.27","1","56.27","1","56.27","0","0.00"
"19 Jan 2023","dzg4","1","96.10","1","96.10","1","96.10","0","0.00"
"19 Jan 2023","ge0","1","162.77","1","162.77","1","162.77","0","0.00"
"19 Jan 2023","zag12","1","111.24","1","111.24","1","111.24","0","0.00"
"18 Jan 2023","bb","5","598.90","5","598.90","5","598.90","0","0.00"
"18 Jan 2023","zg88","2","130.56","2","130.56","2","130.56","0","0.00"
"18 Jan 2023","b252","2","92.64","2","92.64","2","92.64","0","0.00"
"18 Jan 2023","dzg4","2","666.89","2","666.89","2","666.89","0","0.00"
"18 Jan 2023","vv","2","69.62","2","69.62","2","69.62","0","0.00"
"18 Jan 2023","zag12","2","180.56","2","180.56","2","180.56","0","0.00"
"18 Jan 2023","mm","1","167.58","1","167.58","1","167.58","0","0.00"
"18 Jan 2023","nn","1","36.60","1","36.60","1","36.60","0","0.00"
"18 Jan 2023","zg40","1","114.16","1","114.16","1","114.16","0","0.00"
"18 Jan 2023","dzg3","1","86.79","1","86.79","1","86.79","0","0.00"
"18 Jan 2023","et6","1","56.82","1","56.82","1","56.82","0","0.00"
"18 Jan 2023","ge0","1","108.15","1","108.15","1","108.15","0","0.00"
"17 Jan 2023","mm","4","256.10","4","256.10","4","256.10","0","0.00"
"17 Jan 2023","bb","3","183.36","3","183.36","3","183.36","0","0.00"
"17 Jan 2023","zag12","2","46.52","2","46.52","2","46.52","0","0.00"
"17 Jan 2023","b252","2","296.43","2","296.43","2","296.43","0","0.00"
"17 Jan 2023","dzg4","2","171.69","2","171.69","2","171.69","0","0.00"
"17 Jan 2023","zg85","1","16.75","1","16.75","1","16.75","0","0.00"
"17 Jan 2023","dd88","1","27.92","1","27.92","1","27.92","0","0.00"
"17 Jan 2023","dzg3","1","24.49","1","24.49","1","24.49","0","0.00"
"17 Jan 2023","rdq","1","3.53","1","3.53","1","3.53","0","0.00"
"17 Jan 2023","zg88","1","128.47","1","128.47","1","128.47","0","0.00"
"16 Jan 2023","zg85","4","385.66","4","385.66","4","385.66","0","0.00"
"16 Jan 2023","mm","2","115.30","1","65.64","1","65.64","0","0.00"
"16 Jan 2023","b252","2","268.92","2","268.92","2","268.92","0","0.00"
"16 Jan 2023","zag12","2","40.60","2","40.60","2","40.60","0","0.00"
"16 Jan 2023","zz0","1","337.25","1","337.25","1","337.25","0","0.00"
"16 Jan 2023","ix4","1","43.41","1","43.41","1","43.41","0","0.00"
"16 Jan 2023","dzg4","1","24.32","1","24.32","1","24.32","0","0.00"
"15 Jan 2023","b252","5","173.78","5","173.78","5","173.78","0","0.00"
"15 Jan 2023","dzg4","4","399.80","4","399.80","4","399.80","0","0.00"
"15 Jan 2023","zag12","2","133.67","2","133.67","2","133.67","0","0.00"
"15 Jan 2023","zg85","2","334.97","2","334.97","2","334.97","0","0.00"
"15 Jan 2023","mm","1","217.94","1","217.94","1","217.94","0","0.00"
"15 Jan 2023","ge0","1","68.39","1","68.39","1","68.39","0","0.00"
"15 Jan 2023","bb","1","91.23","1","91.23","1","91.23","0","0.00"
"14 Jan 2023","b252","5","368.88","5","368.88","5","368.88","0","0.00"
"14 Jan 2023","dzg4","4","206.06","4","206.06","4","206.06","0","0.00"
"14 Jan 2023","dzg3","2","38.22","2","38.22","2","38.22","0","0.00"
"14 Jan 2023","ge0","1","121.65","1","121.65","1","121.65","0","0.00"
"14 Jan 2023","hj2","1","154.47","1","154.47","1","154.47","0","0.00"
"14 Jan 2023","nn","1","32.14","1","32.14","1","32.14","0","0.00"
"14 Jan 2023","zag10","1","33.55","1","33.55","1","33.55","0","0.00"
"14 Jan 2023","zag12","1","418.89","1","418.89","1","418.89","0","0.00"
"14 Jan 2023","zg85","1","38.30","1","38.30","1","38.30","0","0.00"
"14 Jan 2023","zg88","1","11.23","1","11.23","1","11.23","0","0.00"
"13 Jan 2023","mm","2","81.84","2","81.84","2","81.84","0","0.00"
"13 Jan 2023","dzg4","2","184.22","1","65.44","1","65.44","0","0.00"
"13 Jan 2023","zg85","2","84.75","2","84.75","2","84.75","0","0.00"
"13 Jan 2023","dd88","1","132.38","1","132.38","1","132.38","0","0.00"
"13 Jan 2023","zag12","1","41.78","1","41.78","1","41.78","0","0.00"
"13 Jan 2023","dzg3","1","123.96","1","123.96","1","123.96","0","0.00"
"13 Jan 2023","dzg5","1","33.14","1","33.14","1","33.14","0","0.00"
